Timestamp, Propulsion mode power consumption, Downlink mode power consumption, Total Power Consumed, Power Generated, Battery Power Output, Battery Capacity, SOC
06-08-2023 20:36:04, 0.0000, 0.0000, 9.6365, 37.2259, -27.5894, 7.9700, 100.00
06-08-2023 20:37:04, 0.0000, 0.0000, 9.6365, 37.2259, -27.5894, 7.9700, 100.00
06-08-2023 20:38:04, 0.0000, 0.0000, 9.6365, 37.2259, -27.5894, 7.9700, 100.00
06-08-2023 20:39:04, 0.0000, 0.0000, 9.6365, 37.2259, -27.5894, 7.9700, 100.00
06-08-2023 20:40:04, 0.0000, 0.0000, 9.6365, 37.2259, -27.5894, 7.9700, 100.00
06-08-2023 20:41:04, 0.0000, 0.0000, 9.6365, 37.2259, -27.5894, 7.9700, 100.00
06-08-2023 20:42:04, 0.0000, 0.0000, 9.6365, 37.2259, -27.5894, 7.9700, 100.00
06-08-2023 20:43:04, 0.0000, 0.0000, 9.6365, 37.2259, -27.5894, 7.9700, 100.00
06-08-2023 20:44:04, 0.0000, 0.0000, 9.6365, 37.2259, -27.5894, 7.9700, 100.00
06-08-2023 20:45:04, 0.0000, 0.0000, 9.6365, 37.2259, -27.5894, 7.9700, 100.00
06-08-2023 20:46:04, 0.0000, 0.0000, 9.6365, 37.2831, -27.6467, 7.9700, 100.00
06-08-2023 20:47:04, 0.0000, 0.0000, 9.6365, 37.2831, -27.6467, 7.9700, 100.00
06-08-2023 20:48:04, 0.0000, 0.0000, 9.6365, 37.2831, -27.6467, 7.9700, 100.00
06-08-2023 20:49:04, 0.0000, 0.0000, 9.6365, 37.2831, -27.6467, 7.9700, 100.00
06-08-2023 20:50:04, 0.0000, 0.0000, 9.6365, 37.2831, -27.6467, 7.9700, 100.00
06-08-2023 20:51:04, 0.0000, 0.0000, 9.6365, 37.2831, -27.6467, 7.9700, 100.00
06-08-2023 20:52:04, 0.0000, 0.0000, 9.6365, 37.2831, -27.6467, 7.9700, 100.00
06-08-2023 20:53:04, 0.0000, 0.0000, 9.6365, 37.2831, -27.6467, 7.9700, 100.00
06-08-2023 20:54:04, 0.0000, 0.0000, 9.6365, 37.2831, -27.6467, 7.9700, 100.00
06-08-2023 20:55:04, 0.0000, 0.0000, 9.6365, 37.2831, -27.6467, 7.9700, 100.00
06-08-2023 20:56:04, 0.0000, 0.0000, 9.6365, 37.2246, -27.5881, 7.9700, 100.00
06-08-2023 20:57:04, 0.0000, 0.0000, 9.6365, 37.2246, -27.5881, 7.9700, 100.00
06-08-2023 20:58:04, 0.0000, 0.0000, 9.6365, 37.2246, -27.5881, 7.9700, 100.00
06-08-2023 20:59:04, 0.0000, 0.0000, 9.6365, 37.2246, -27.5881, 7.9700, 100.00
06-08-2023 21:00:04, 0.0000, 0.0000, 9.6365, 37.2246, -27.5881, 7.9700, 100.00
06-08-2023 21:01:04, 0.0000, 0.0000, 9.6365, 37.2246, -27.5881, 7.9700, 100.00
06-08-2023 21:02:04, 0.0000, 0.0000, 9.6365, 37.2246, -27.5881, 7.9700, 100.00
06-08-2023 21:03:04, 0.0000, 0.0000, 9.6365, 37.2246, -27.5881, 7.9700, 100.00
06-08-2023 21:04:04, 0.0000, 0.0000, 9.6365, 37.2246, -27.5881, 7.9700, 100.00
06-08-2023 21:05:04, 0.0000, 0.0000, 9.6365, 37.2246, -27.5881, 7.9700, 100.00
06-08-2023 21:06:04, 0.0000, 0.0000, 9.6365, 33.6926, -24.0562, 7.9700, 100.00
06-08-2023 21:07:04, 0.0000, 0.0000, 9.6365, 33.6926, -24.0562, 7.9700, 100.00
06-08-2023 21:08:04, 0.0000, 0.0000, 9.6365, 33.6926, -24.0562, 7.9700, 100.00
06-08-2023 21:09:04, 0.0000, 0.0000, 9.6365, 33.6926, -24.0562, 7.9700, 100.00
06-08-2023 21:10:04, 0.0000, 0.0000, 9.6365, 33.6926, -24.0562, 7.9700, 100.00
06-08-2023 21:11:04, 0.0000, 0.0000, 9.6365, 33.6926, -24.0562, 7.9700, 100.00
06-08-2023 21:12:04, 63.0115, 0.0000, 63.0115, 33.6926, 29.3188, 7.9508, 99.76
06-08-2023 21:13:04, 63.0115, 0.0000, 63.0115, 33.6926, 29.3188, 7.9316, 99.52
06-08-2023 21:14:04, 63.0115, 0.0000, 63.0115, 33.6926, 29.3188, 7.9124, 99.28
06-08-2023 21:15:04, 63.0115, 0.0000, 63.0115, 33.6926, 29.3188, 7.8932, 99.04
06-08-2023 21:16:04, 63.0115, 0.0000, 63.0115, 29.7419, 33.2695, 7.8650, 98.68
06-08-2023 21:17:04, 63.0115, 0.0000, 63.0115, 29.7419, 33.2695, 7.8368, 98.33
06-08-2023 21:18:04, 63.0115, 0.0000, 63.0115, 29.7419, 33.2695, 7.8086, 97.97
06-08-2023 21:19:04, 63.0115, 0.0000, 63.0115, 29.7419, 33.2695, 7.7803, 97.62
06-08-2023 21:20:04, 63.0115, 0.0000, 63.0115, 29.7419, 33.2695, 7.7521, 97.27
06-08-2023 21:21:04, 63.0115, 0.0000, 63.0115, 29.7419, 33.2695, 7.7239, 96.91
06-08-2023 21:22:04, 0.0000, 0.0000, 9.6365, 29.7419, -20.1055, 7.7674, 97.46
06-08-2023 21:23:04, 0.0000, 0.0000, 9.6365, 29.7419, -20.1055, 7.8109, 98.00
06-08-2023 21:24:04, 0.0000, 0.0000, 9.6365, 29.7419, -20.1055, 7.8544, 98.55
